condition,stream,mode,level,detector,filter,activation_row,blocks,alarms,alarm_rate,resets,reset_requests,rejected_updates,rejected_update_rate,reset_rejections,rows,resets_per_100k,event_applicable,detection_delay,commit_delay,missed_detections,missed_commits,scheduled_events,unexposed_false_alarm_rate,unexposed_blocks,event_recall
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,hellinger,none,1000,249,24,0.0963855421686747,0,4,41,0.1646586345381526,4,249000,0.0,True,8.333333333333334,,0.0,3.0,3.0,0.09433962264150944,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,hellinger,learned_features,1000,249,28,0.11244979919678715,0,5,45,0.18072289156626506,5,249000,0.0,True,4.666666666666667,,0.0,3.0,3.0,0.11320754716981132,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,hellinger,learned_features_label,1000,249,15,0.060240963855421686,0,2,50,0.20080321285140562,2,249000,0.0,True,16.666666666666668,,0.0,3.0,3.0,0.07547169811320754,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,d3_oof,none,1000,249,6,0.024096385542168676,2,3,51,0.20481927710843373,1,249000,0.8032128514056226,True,4.75,8.0,1.0,2.0,3.0,0.018867924528301886,53.0,0.6666666666666667
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,d3_oof,learned_features,1000,249,7,0.028112449799196786,0,1,30,0.12048192771084337,1,249000,0.0,True,26.0,,0.0,3.0,3.0,0.0,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,d3_oof,learned_features_label,1000,249,5,0.020080321285140562,0,1,42,0.1686746987951807,1,249000,0.0,True,27.5,,1.0,3.0,3.0,0.03773584905660377,53.0,0.6666666666666667
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,adwin,none,1000,249,15,0.060240963855421686,1,4,68,0.27309236947791166,3,249000,0.4016064257028113,True,8.0,28.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,adwin,learned_features,1000,249,10,0.040160642570281124,1,3,59,0.23694779116465864,2,249000,0.4016064257028113,True,13.666666666666666,32.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,adwin,learned_features_label,1000,249,12,0.04819277108433735,0,3,56,0.2248995983935743,3,249000,0.0,True,5.333333333333333,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,hddm_w,none,1000,249,151,0.606425702811245,5,8,66,0.26506024096385544,3,249000,2.0080321285140563,True,0.6666666666666666,8.333333333333334,0.0,0.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,hddm_w,learned_features,1000,249,140,0.5622489959839357,2,11,81,0.3253012048192771,9,249000,0.8032128514056226,True,1.0,19.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,hddm_w,learned_features_label,1000,249,141,0.5662650602409639,0,13,62,0.24899598393574296,13,249000,0.0,True,2.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,hellinger,none,1000,249,24,0.0963855421686747,0,4,67,0.26907630522088355,4,249000,0.0,True,8.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,hellinger,learned_features,1000,249,27,0.10843373493975904,1,2,53,0.21285140562248997,1,249000,0.4016064257028113,True,7.666666666666667,22.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,hellinger,learned_features_label,1000,249,17,0.06827309236947791,0,2,44,0.17670682730923695,2,249000,0.0,True,9.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,d3_oof,none,1000,249,9,0.03614457831325301,0,0,69,0.27710843373493976,0,249000,0.0,True,23.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,d3_oof,learned_features,1000,249,10,0.040160642570281124,0,4,51,0.20481927710843373,4,249000,0.0,True,14.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__moderate__a1,RBF_I,instance,moderate,d3_oof,learned_features_label,1000,249,8,0.0321285140562249,1,1,64,0.2570281124497992,0,249000,0.4016064257028113,True,34.0,27.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,adwin,none,1000,249,9,0.03614457831325301,0,2,57,0.2289156626506024,2,249000,0.0,True,8.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,adwin,learned_features,1000,249,9,0.03614457831325301,0,1,54,0.21686746987951808,1,249000,0.0,True,11.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,adwin,learned_features_label,1000,249,9,0.03614457831325301,0,3,71,0.285140562248996,3,249000,0.0,True,8.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,hddm_w,none,1000,249,160,0.642570281124498,1,13,66,0.26506024096385544,12,249000,0.4016064257028113,True,1.3333333333333333,17.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,hddm_w,learned_features,1000,249,129,0.5180722891566265,1,10,77,0.3092369477911647,9,249000,0.4016064257028113,True,1.3333333333333333,10.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,hddm_w,learned_features_label,1000,249,153,0.6144578313253012,1,11,70,0.28112449799196787,10,249000,0.4016064257028113,True,1.0,12.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,hellinger,none,1000,249,22,0.08835341365461848,2,4,78,0.3132530120481928,2,249000,0.8032128514056226,True,11.0,15.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,hellinger,learned_features,1000,249,28,0.11244979919678715,0,4,59,0.23694779116465864,4,249000,0.0,True,4.666666666666667,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,hellinger,learned_features_label,1000,249,15,0.060240963855421686,0,2,76,0.30522088353413657,2,249000,0.0,True,7.666666666666667,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,d3_oof,none,1000,249,8,0.0321285140562249,0,1,74,0.2971887550200803,1,249000,0.0,True,11.75,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,d3_oof,learned_features,1000,249,7,0.028112449799196786,0,0,49,0.19678714859437751,0,249000,0.0,True,25.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__instance__severe__a1,RBF_I,instance,severe,d3_oof,learned_features_label,1000,249,11,0.04417670682730924,0,0,66,0.26506024096385544,0,249000,0.0,True,27.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,adwin,none,1000,249,106,0.42570281124497994,0,16,63,0.25301204819277107,16,249000,0.0,True,8.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,adwin,learned_features,1000,249,111,0.4457831325301205,1,15,53,0.21285140562248997,14,249000,0.4016064257028113,True,0.6666666666666666,67.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,adwin,learned_features_label,1000,249,110,0.44176706827309237,4,17,72,0.2891566265060241,13,249000,1.6064257028112452,True,0.6666666666666666,12.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,hddm_w,none,1000,249,156,0.6265060240963856,1,26,87,0.3493975903614458,25,249000,0.4016064257028113,True,4.333333333333333,24.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,hddm_w,learned_features,1000,249,172,0.6907630522088354,6,23,85,0.3413654618473896,17,249000,2.4096385542168672,True,0.6666666666666666,28.666666666666668,0.0,0.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,hddm_w,learned_features_label,1000,249,147,0.5903614457831325,1,22,81,0.3253012048192771,21,249000,0.4016064257028113,True,2.6666666666666665,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,hellinger,none,1000,249,21,0.08433734939759036,1,7,66,0.26506024096385544,6,249000,0.4016064257028113,True,15.666666666666666,25.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,hellinger,learned_features,1000,249,23,0.09236947791164658,0,8,56,0.2248995983935743,8,249000,0.0,True,10.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,hellinger,learned_features_label,1000,249,16,0.0642570281124498,1,5,61,0.24497991967871485,4,249000,0.4016064257028113,True,23.0,53.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,d3_oof,none,1000,249,7,0.028112449799196786,0,3,58,0.23293172690763053,3,249000,0.0,True,27.333333333333332,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,d3_oof,learned_features,1000,249,7,0.028112449799196786,0,2,54,0.21686746987951808,2,249000,0.0,True,42.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__moderate__a1,RBF_I,concept,moderate,d3_oof,learned_features_label,1000,249,7,0.028112449799196786,0,3,44,0.17670682730923695,3,249000,0.0,True,25.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,adwin,none,1000,249,109,0.43775100401606426,1,19,86,0.3453815261044177,18,249000,0.4016064257028113,True,3.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,adwin,learned_features,1000,249,110,0.44176706827309237,2,16,81,0.3253012048192771,14,249000,0.8032128514056226,True,3.0,32.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,adwin,learned_features_label,1000,249,111,0.4457831325301205,0,16,78,0.3132530120481928,16,249000,0.0,True,5.333333333333333,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,hddm_w,none,1000,249,189,0.7590361445783133,7,20,84,0.3373493975903614,13,249000,2.8112449799196786,True,1.0,11.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,hddm_w,learned_features,1000,249,166,0.6666666666666666,3,24,71,0.285140562248996,21,249000,1.2048192771084336,True,1.0,13.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,hddm_w,learned_features_label,1000,249,163,0.6546184738955824,1,29,93,0.37349397590361444,28,249000,0.4016064257028113,True,1.3333333333333333,27.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,hellinger,none,1000,249,21,0.08433734939759036,0,7,74,0.2971887550200803,7,249000,0.0,True,8.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,hellinger,learned_features,1000,249,30,0.12048192771084337,2,13,76,0.30522088353413657,11,249000,0.8032128514056226,True,2.3333333333333335,47.0,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,hellinger,learned_features_label,1000,249,22,0.08835341365461848,0,6,70,0.28112449799196787,6,249000,0.0,True,15.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,d3_oof,none,1000,249,2,0.008032128514056224,0,1,57,0.2289156626506024,1,249000,0.0,True,48.75,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,d3_oof,learned_features,1000,249,7,0.028112449799196786,0,3,68,0.27309236947791166,3,249000,0.0,True,12.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__concept__severe__a1,RBF_I,concept,severe,d3_oof,learned_features_label,1000,249,4,0.01606425702811245,0,1,68,0.27309236947791166,1,249000,0.0,True,27.75,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,adwin,none,1000,249,97,0.3895582329317269,1,16,78,0.3132530120481928,15,249000,0.4016064257028113,True,3.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,adwin,learned_features,1000,249,92,0.36947791164658633,1,11,65,0.26104417670682734,10,249000,0.4016064257028113,True,3.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,adwin,learned_features_label,1000,249,95,0.3815261044176707,2,17,65,0.26104417670682734,15,249000,0.8032128514056226,True,2.6666666666666665,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,hddm_w,none,1000,249,157,0.6305220883534136,3,13,57,0.2289156626506024,10,249000,1.2048192771084336,True,1.0,27.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,hddm_w,learned_features,1000,249,146,0.5863453815261044,4,19,87,0.3493975903614458,15,249000,1.6064257028112452,True,0.6666666666666666,8.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,hddm_w,learned_features_label,1000,249,165,0.6626506024096386,4,18,75,0.30120481927710846,14,249000,1.6064257028112452,True,1.0,11.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,hellinger,none,1000,249,18,0.07228915662650602,0,4,53,0.21285140562248997,4,249000,0.0,True,32.666666666666664,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,hellinger,learned_features,1000,249,18,0.07228915662650602,2,8,72,0.2891566265060241,6,249000,0.8032128514056226,True,27.333333333333332,7.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,hellinger,learned_features_label,1000,249,14,0.05622489959839357,1,6,66,0.26506024096385544,5,249000,0.4016064257028113,True,31.333333333333332,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,d3_oof,none,1000,249,9,0.03614457831325301,0,0,68,0.27309236947791166,0,249000,0.0,True,24.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,d3_oof,learned_features,1000,249,9,0.03614457831325301,1,4,64,0.2570281124497992,3,249000,0.4016064257028113,True,24.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__moderate__a1,RBF_I,splice,moderate,d3_oof,learned_features_label,1000,249,6,0.024096385542168676,0,1,57,0.2289156626506024,1,249000,0.0,True,28.5,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,adwin,none,1000,249,96,0.3855421686746988,1,16,84,0.3373493975903614,15,249000,0.4016064257028113,True,3.3333333333333335,27.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,adwin,learned_features,1000,249,88,0.3534136546184739,0,12,66,0.26506024096385544,12,249000,0.0,True,0.6666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,adwin,learned_features_label,1000,249,88,0.3534136546184739,0,13,72,0.2891566265060241,13,249000,0.0,True,0.6666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,hddm_w,none,1000,249,176,0.7068273092369478,6,17,90,0.3614457831325301,11,249000,2.4096385542168672,True,1.6666666666666667,11.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,hddm_w,learned_features,1000,249,167,0.6706827309236948,4,17,83,0.3333333333333333,13,249000,1.6064257028112452,True,1.0,35.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,hddm_w,learned_features_label,1000,249,157,0.6305220883534136,2,19,79,0.3172690763052209,17,249000,0.8032128514056226,True,1.0,7.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,hellinger,none,1000,249,15,0.060240963855421686,3,7,67,0.26907630522088355,4,249000,1.2048192771084336,True,34.0,18.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,hellinger,learned_features,1000,249,26,0.10441767068273092,0,5,57,0.2289156626506024,5,249000,0.0,True,9.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,hellinger,learned_features_label,1000,249,20,0.08032128514056225,1,5,70,0.28112449799196787,4,249000,0.4016064257028113,True,32.333333333333336,8.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,d3_oof,none,1000,249,8,0.0321285140562249,0,3,58,0.23293172690763053,3,249000,0.0,True,47.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,d3_oof,learned_features,1000,249,10,0.040160642570281124,0,2,74,0.2971887550200803,2,249000,0.0,True,2.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,d3_oof,learned_features_label,1000,249,4,0.01606425702811245,0,1,70,0.28112449799196787,1,249000,0.0,True,53.75,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,adwin,none,1000,249,15,0.060240963855421686,1,5,64,0.2570281124497992,4,249000,0.4016064257028113,True,7.333333333333333,9.5,0.0,2.0,3.0,0.03773584905660377,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,adwin,learned_features,1000,249,18,0.07228915662650602,0,5,55,0.22088353413654618,5,249000,0.0,True,6.666666666666667,,0.0,3.0,3.0,0.05660377358490566,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,adwin,learned_features_label,1000,249,15,0.060240963855421686,0,4,58,0.23293172690763053,4,249000,0.0,True,6.333333333333333,,0.0,3.0,3.0,0.03773584905660377,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,hddm_w,none,1000,249,98,0.39357429718875503,1,11,72,0.2891566265060241,10,249000,0.4016064257028113,True,5.333333333333333,9.5,0.0,2.0,3.0,0.4339622641509434,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,hddm_w,learned_features,1000,249,106,0.42570281124497994,1,14,64,0.2570281124497992,13,249000,0.4016064257028113,True,3.6666666666666665,44.5,0.0,2.0,3.0,0.49056603773584906,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,hddm_w,learned_features_label,1000,249,105,0.42168674698795183,0,13,73,0.2931726907630522,13,249000,0.0,True,6.666666666666667,,0.0,3.0,3.0,0.4716981132075472,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,hellinger,none,1000,249,25,0.10040160642570281,2,5,65,0.26104417670682734,3,249000,0.8032128514056226,True,6.666666666666667,19.5,0.0,2.0,3.0,0.09433962264150944,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,hellinger,learned_features,1000,249,22,0.08835341365461848,0,3,45,0.18072289156626506,3,249000,0.0,True,9.666666666666666,,0.0,3.0,3.0,0.05660377358490566,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,hellinger,learned_features_label,1000,249,25,0.10040160642570281,0,3,63,0.25301204819277107,3,249000,0.0,True,2.0,,0.0,3.0,3.0,0.11320754716981132,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,d3_oof,none,1000,249,9,0.03614457831325301,0,2,53,0.21285140562248997,2,249000,0.0,True,21.333333333333332,,0.0,3.0,3.0,0.03773584905660377,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,d3_oof,learned_features,1000,249,4,0.01606425702811245,0,1,48,0.1927710843373494,1,249000,0.0,True,49.0,,0.0,3.0,3.0,0.0,53.0,1.0
RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,d3_oof,learned_features_label,1000,249,10,0.040160642570281124,0,0,44,0.17670682730923695,0,249000,0.0,True,14.0,,0.0,3.0,3.0,0.018867924528301886,53.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,adwin,none,1000,249,13,0.05220883534136546,0,2,42,0.1686746987951807,2,249000,0.0,True,10.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,adwin,learned_features,1000,249,12,0.04819277108433735,1,3,72,0.2891566265060241,2,249000,0.4016064257028113,True,12.0,34.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,adwin,learned_features_label,1000,249,12,0.04819277108433735,0,2,55,0.22088353413654618,2,249000,0.0,True,8.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,hddm_w,none,1000,249,150,0.6024096385542169,1,12,64,0.2570281124497992,11,249000,0.4016064257028113,True,1.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,hddm_w,learned_features,1000,249,129,0.5180722891566265,1,13,76,0.30522088353413657,12,249000,0.4016064257028113,True,2.0,33.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,hddm_w,learned_features_label,1000,249,137,0.5502008032128514,1,14,72,0.2891566265060241,13,249000,0.4016064257028113,True,1.0,60.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,hellinger,none,1000,249,20,0.08032128514056225,0,4,47,0.18875502008032127,4,249000,0.0,True,4.333333333333333,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,hellinger,learned_features,1000,249,22,0.08835341365461848,0,4,59,0.23694779116465864,4,249000,0.0,True,9.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,hellinger,learned_features_label,1000,249,22,0.08835341365461848,0,2,52,0.20883534136546184,2,249000,0.0,True,5.666666666666667,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,d3_oof,none,1000,249,11,0.04417670682730924,1,4,59,0.23694779116465864,3,249000,0.4016064257028113,True,15.333333333333334,50.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,d3_oof,learned_features,1000,249,6,0.024096385542168676,0,1,51,0.20481927710843373,1,249000,0.0,True,30.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__moderate__a2,RBF_I,instance,moderate,d3_oof,learned_features_label,1000,249,5,0.020080321285140562,0,0,47,0.18875502008032127,0,249000,0.0,True,28.5,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,adwin,none,1000,249,12,0.04819277108433735,2,4,75,0.30120481927710846,2,249000,0.8032128514056226,True,18.0,15.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,adwin,learned_features,1000,249,9,0.03614457831325301,0,2,64,0.2570281124497992,2,249000,0.0,True,10.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,adwin,learned_features_label,1000,249,10,0.040160642570281124,0,3,77,0.3092369477911647,3,249000,0.0,True,10.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,hddm_w,none,1000,249,153,0.6144578313253012,2,11,81,0.3253012048192771,9,249000,0.8032128514056226,True,1.0,38.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,hddm_w,learned_features,1000,249,151,0.606425702811245,0,7,67,0.26907630522088355,7,249000,0.0,True,1.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,hddm_w,learned_features_label,1000,249,148,0.5943775100401606,1,6,69,0.27710843373493976,5,249000,0.4016064257028113,True,1.0,8.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,hellinger,none,1000,249,21,0.08433734939759036,1,3,70,0.28112449799196787,2,249000,0.4016064257028113,True,8.0,15.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,hellinger,learned_features,1000,249,22,0.08835341365461848,0,0,73,0.2931726907630522,0,249000,0.0,True,9.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,hellinger,learned_features_label,1000,249,20,0.08032128514056225,1,5,90,0.3614457831325301,4,249000,0.4016064257028113,True,7.333333333333333,16.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,d3_oof,none,1000,249,7,0.028112449799196786,0,2,59,0.23694779116465864,2,249000,0.0,True,11.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,d3_oof,learned_features,1000,249,5,0.020080321285140562,0,1,73,0.2931726907630522,1,249000,0.0,True,14.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__instance__severe__a2,RBF_I,instance,severe,d3_oof,learned_features_label,1000,249,7,0.028112449799196786,0,1,61,0.24497991967871485,1,249000,0.0,True,24.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,adwin,none,1000,249,103,0.41365461847389556,0,18,78,0.3132530120481928,18,249000,0.0,True,9.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,adwin,learned_features,1000,249,98,0.39357429718875503,5,16,75,0.30120481927710846,11,249000,2.0080321285140563,True,5.333333333333333,9.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,adwin,learned_features_label,1000,249,100,0.40160642570281124,2,14,80,0.321285140562249,12,249000,0.8032128514056226,True,2.6666666666666665,55.5,0.0,2.0,3.0,,0.0,1.0
